City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
0,Padang,ID,-0.9492,100.3543,86.05,64,62,3.8,broken clouds,2022-04-14 02:57:07
1,Geraldton,AU,-28.7667,114.6,75.61,57,0,20.71,clear sky,2022-04-14 02:57:07
2,Port Hardy,CA,50.6996,-127.4199,44.6,70,75,11.5,broken clouds,2022-04-14 02:53:17
3,Dikson,RU,73.5069,80.5464,21.38,96,98,8.5,overcast clouds,2022-04-14 02:57:08
4,Hobart,AU,-42.8794,147.3294,66.22,57,75,8.05,broken clouds,2022-04-14 02:57:08
5,Upernavik,GL,72.7868,-56.1549,-11.69,100,93,6.51,overcast clouds,2022-04-14 02:57:09
6,Bredasdorp,ZA,-34.5322,20.0403,62.65,82,100,3.49,overcast clouds,2022-04-14 02:57:09
7,Cockburn Town,TC,21.4612,-71.1419,77.14,80,9,26.42,clear sky,2022-04-14 02:57:10
8,Mecca,SA,21.4267,39.8261,79.0,45,26,2.06,scattered clouds,2022-04-14 02:56:56
9,Jamestown,US,42.097,-79.2353,66.18,45,99,12.48,overcast clouds,2022-04-14 02:57:10
10,Mayo,US,38.8876,-76.5119,77.88,64,0,9.22,clear sky,2022-04-14 02:54:15
11,Port Alfred,ZA,-33.5906,26.891,64.96,87,69,11.88,broken clouds,2022-04-14 02:54:12
12,Saint-Philippe,RE,-21.3585,55.7679,72.99,89,47,14.65,light rain,2022-04-14 02:57:11
13,Nybro,SE,56.7446,15.9071,42.04,97,100,2.08,light rain,2022-04-14 02:57:11
14,Punta Arenas,CL,-53.15,-70.9167,51.91,76,20,35.68,few clouds,2022-04-14 02:54:10
15,Isangel,VU,-19.55,169.2667,84.02,71,12,6.78,few clouds,2022-04-14 02:57:12
16,Pangody,RU,65.85,74.4859,32.68,97,100,7.54,overcast clouds,2022-04-14 02:57:12
17,Caluquembe,AO,-13.7833,14.6833,58.8,96,100,2.59,overcast clouds,2022-04-14 02:57:13
18,La Palma,US,33.8464,-118.0467,65.71,48,20,8.05,few clouds,2022-04-14 02:57:13
19,Tuktoyaktuk,CA,69.4541,-133.0374,1.4,71,20,13.8,few clouds,2022-04-14 02:57:13
20,Bay City,US,43.5945,-83.8889,64.51,94,100,14.97,overcast clouds,2022-04-14 02:57:14
21,Mataura,NZ,-46.1927,168.8643,60.48,53,45,4.72,scattered clouds,2022-04-14 02:52:47
22,Nizwa,OM,22.9333,57.5333,86.65,14,86,1.99,overcast clouds,2022-04-14 02:57:14
23,Atuona,PF,-9.8,-139.0333,79.41,77,47,17.27,scattered clouds,2022-04-14 02:57:15
24,Rikitea,PF,-23.1203,-134.9692,78.4,70,10,19.1,light rain,2022-04-14 02:57:15
25,Vaini,TO,-21.2,-175.2,82.56,94,40,10.36,scattered clouds,2022-04-14 02:57:16
26,Hami,CN,42.8,93.45,55.35,16,0,24.32,clear sky,2022-04-14 02:57:16
27,Qaanaaq,GL,77.484,-69.3632,-4.38,93,100,4.25,overcast clouds,2022-04-14 02:57:16
28,Sur,OM,22.5667,59.5289,88.05,30,6,4.03,clear sky,2022-04-14 02:57:17
29,Puerto Ayora,EC,-0.7393,-90.3518,76.53,90,88,6.62,overcast clouds,2022-04-14 02:57:17
30,Gay,RU,51.4666,58.4552,52.32,75,94,11.83,overcast clouds,2022-04-14 02:57:18
31,Buala,SB,-8.145,159.5921,85.91,67,26,8.05,light rain,2022-04-14 02:57:18
32,Avera,US,33.194,-82.5271,69.55,77,42,11.72,scattered clouds,2022-04-14 02:57:18
33,Haines Junction,CA,60.7522,-137.5108,37.35,18,19,3.44,few clouds,2022-04-14 02:57:19
34,Tifton,US,31.4505,-83.5085,67.96,79,0,3.44,clear sky,2022-04-14 02:57:19
35,Tiksi,RU,71.6872,128.8694,2.34,93,100,8.01,overcast clouds,2022-04-14 02:57:20
36,Ilebo,CD,-4.3167,20.5833,72.32,95,100,1.39,overcast clouds,2022-04-14 02:57:20
37,Ushuaia,AR,-54.8,-68.3,49.66,76,40,29.93,scattered clouds,2022-04-14 02:53:19
38,Chapais,CA,49.7834,-74.8492,33.58,90,16,7.54,few clouds,2022-04-14 02:57:21
39,Fortuna,US,40.5982,-124.1573,47.08,90,100,19.57,overcast clouds,2022-04-14 02:57:21
40,Nikolskoye,RU,59.7035,30.7861,35.8,91,92,2.93,overcast clouds,2022-04-14 02:57:21
41,Port Blair,IN,11.6667,92.75,87.84,66,20,10.36,few clouds,2022-04-14 02:57:22
42,Casablanca,MA,33.5928,-7.6192,53.82,82,4,5.5,clear sky,2022-04-14 02:53:13
43,Kapaa,US,22.0752,-159.319,75.47,83,85,5.99,overcast clouds,2022-04-14 02:56:25
44,Lavrentiya,RU,65.5833,-171.0,26.62,86,100,12.62,overcast clouds,2022-04-14 02:57:22
45,Poopo,BO,-18.3667,-66.9667,44.53,25,0,2.44,clear sky,2022-04-14 02:57:23
46,Port Elizabeth,ZA,-33.918,25.5701,64.69,89,20,11.5,few clouds,2022-04-14 02:57:23
47,Muros,ES,42.7762,-9.0603,46.83,93,100,4.7,overcast clouds,2022-04-14 02:57:24
48,Lata,PT,40.1629,-8.3327,48.88,98,100,2.28,overcast clouds,2022-04-14 02:57:24
49,Saint Anthony,US,45.0205,-93.218,35.65,57,0,12.66,clear sky,2022-04-14 02:53:08
50,Gat,IL,31.61,34.7642,55.4,70,1,4.16,clear sky,2022-04-14 02:57:25
51,Rawah,IQ,34.4816,41.9093,55.49,19,100,7.07,overcast clouds,2022-04-14 02:57:25
52,Tilichiki,RU,60.4667,166.1,23.79,85,100,8.66,overcast clouds,2022-04-14 02:57:26
53,Chauk,MM,20.8833,94.8167,91.36,43,10,16.28,clear sky,2022-04-14 02:57:26
54,Esperance,AU,-33.8667,121.9,64.24,74,98,13.96,overcast clouds,2022-04-14 02:57:26
55,Xuddur,SO,4.1213,43.8894,73.22,88,53,9.98,broken clouds,2022-04-14 02:57:27
56,Konevo,RU,62.1215,39.3192,29.32,93,94,3.15,overcast clouds,2022-04-14 02:57:27
57,Smithers,CA,54.7804,-127.1743,34.12,27,20,6.91,few clouds,2022-04-14 02:57:28
58,Seoul,KR,37.5683,126.9778,54.84,60,100,14.97,overcast clouds,2022-04-14 02:57:07
59,Chiredzi,ZW,-21.05,31.6667,68.79,79,26,2.91,scattered clouds,2022-04-14 02:57:28
60,Nhulunbuy,AU,-12.2333,136.7667,88.41,66,75,14.97,broken clouds,2022-04-14 02:57:29
61,Taltal,CL,-25.4,-70.4833,60.46,80,23,1.28,few clouds,2022-04-14 02:57:29
62,Port Lincoln,AU,-34.7333,135.8667,70.38,67,100,13.18,light rain,2022-04-14 02:55:52
63,Serowe,BW,-22.3833,26.7167,65.66,55,82,3.29,broken clouds,2022-04-14 02:57:30
64,Muisne,EC,0.6,-80.0333,76.23,88,100,5.57,overcast clouds,2022-04-14 02:57:30
65,Hermanus,ZA,-34.4187,19.2345,61.81,87,100,8.08,light rain,2022-04-14 02:54:27
66,Nuuk,GL,64.1835,-51.7216,23.88,100,59,18.01,broken clouds,2022-04-14 02:57:30
67,East London,ZA,-33.0153,27.9116,67.26,86,100,9.26,overcast clouds,2022-04-14 02:53:06
68,Yumen,CN,40.2833,97.2,54.75,6,98,8.08,overcast clouds,2022-04-14 02:57:31
69,Narsaq,GL,60.9167,-46.05,35.2,60,100,4.61,overcast clouds,2022-04-14 02:57:31
70,Adrar,MR,20.5022,-10.0711,69.51,29,0,10.54,clear sky,2022-04-14 02:57:32
71,Majene,ID,-3.5403,118.9707,84.47,73,54,4.88,broken clouds,2022-04-14 02:57:32
72,Kulykiv,UA,50.3142,24.8176,38.48,76,4,0.43,clear sky,2022-04-14 02:57:32
73,Tasiilaq,GL,65.6145,-37.6368,24.58,89,100,6.51,overcast clouds,2022-04-14 02:54:22
74,Severo-Kurilsk,RU,50.6789,156.125,30.85,73,90,27.36,overcast clouds,2022-04-14 02:57:33
75,Constitucion,CL,-35.3333,-72.4167,55.89,52,0,6.31,clear sky,2022-04-14 02:57:33
76,Batsfjord,NO,70.6345,29.7185,22.78,79,40,4.61,scattered clouds,2022-04-14 02:57:34
77,Sisimiut,GL,66.9395,-53.6735,14.02,84,44,16.2,scattered clouds,2022-04-14 02:57:34
78,Sinjar,IQ,36.3209,41.8754,46.62,30,2,7.38,clear sky,2022-04-14 02:57:34
79,Sao Filipe,CV,14.8961,-24.4956,70.77,75,76,8.41,broken clouds,2022-04-14 02:57:35
80,Kirakira,SB,-10.4544,161.9205,85.23,71,19,8.61,few clouds,2022-04-14 02:57:35
81,Bluff,NZ,-46.6,168.3333,60.8,77,75,20.27,broken clouds,2022-04-14 02:54:32
82,Albany,US,42.6001,-73.9662,63.03,75,92,1.01,overcast clouds,2022-04-14 02:55:30
83,Khatanga,RU,71.9667,102.5,7.9,90,100,8.66,overcast clouds,2022-04-14 02:57:36
84,Georgetown,MY,5.4112,100.3354,87.73,74,20,5.01,few clouds,2022-04-14 02:56:57
85,Tuatapere,NZ,-46.1333,167.6833,62.11,61,43,6.29,scattered clouds,2022-04-14 02:57:36
86,Virginia Beach,US,36.8529,-75.978,74.01,67,94,5.01,overcast clouds,2022-04-14 02:57:37
87,Atasu,KZ,48.6814,71.6433,53.62,40,0,8.05,clear sky,2022-04-14 02:57:37
88,Barrow,US,71.2906,-156.7887,-0.42,92,22,10.6,few clouds,2022-04-14 02:57:38
89,Malakal,SS,9.5334,31.6605,82.71,49,14,3.27,few clouds,2022-04-14 02:57:38
90,Arraial Do Cabo,BR,-22.9661,-42.0278,77.07,88,96,10.2,overcast clouds,2022-04-14 02:57:39
91,Bilibino,RU,68.0546,166.4372,26.11,75,100,5.01,overcast clouds,2022-04-14 02:57:39
92,Honiara,SB,-9.4333,159.95,85.77,70,21,5.84,few clouds,2022-04-14 02:57:39
93,Mar Del Plata,AR,-38.0023,-57.5575,58.87,76,0,8.01,clear sky,2022-04-14 02:55:02
94,Bambous Virieux,MU,-20.3428,57.7575,78.22,88,75,14.97,light rain,2022-04-14 02:54:13
95,Ribeira Grande,PT,38.5167,-28.7,59.2,65,0,12.62,clear sky,2022-04-14 02:54:28
96,New Norfolk,AU,-42.7826,147.0587,65.71,48,100,3.0,light rain,2022-04-14 02:55:53
97,Port-Gentil,GA,-0.7193,8.7815,79.93,83,100,5.48,light rain,2022-04-14 02:57:40
98,Hilo,US,19.7297,-155.09,82.27,85,75,11.5,light rain,2022-04-14 02:57:41
99,Namibe,AO,-15.1961,12.1522,76.68,82,0,2.26,clear sky,2022-04-14 02:54:19
100,Busselton,AU,-33.65,115.3333,68.31,45,0,6.35,clear sky,2022-04-14 02:57:41
101,Hithadhoo,MV,-0.6,73.0833,83.84,74,100,9.37,overcast clouds,2022-04-14 02:57:42
102,Hamilton,US,39.1834,-84.5333,62.26,95,100,10.36,heavy intensity rain,2022-04-14 02:54:34
103,Puerto Carreno,CO,6.189,-67.4859,82.96,62,38,3.13,scattered clouds,2022-04-14 02:57:42
104,Kodiak,US,57.79,-152.4072,40.84,64,100,11.86,overcast clouds,2022-04-14 02:55:48
105,Verkhoyansk,RU,67.5447,133.385,16.83,80,100,2.71,overcast clouds,2022-04-14 02:57:42
106,Makurdi,NG,7.7411,8.5121,79.14,80,97,8.66,light rain,2022-04-14 02:57:43
107,Masvingo,ZW,-20.0637,30.8277,64.0,82,26,5.1,scattered clouds,2022-04-14 02:57:43
108,Bereda,ES,43.2686,-7.5406,47.57,100,100,1.21,overcast clouds,2022-04-14 02:57:44
109,Chengam,IN,12.3,78.8,84.54,64,90,0.81,overcast clouds,2022-04-14 02:57:44
110,Shubarkuduk,KZ,49.1447,56.4872,57.96,63,13,18.3,few clouds,2022-04-14 02:57:44
111,Norman Wells,CA,65.282,-126.8329,23.04,74,100,14.97,light snow,2022-04-14 02:57:45
112,Vestmannaeyjar,IS,63.4427,-20.2734,45.79,90,100,35.81,overcast clouds,2022-04-14 02:57:45
113,Havelock,US,34.8791,-76.9013,70.02,89,72,5.99,broken clouds,2022-04-14 02:57:46
114,Sinnamary,GF,5.3833,-52.95,76.66,87,96,12.5,overcast clouds,2022-04-14 02:57:46
115,Carauari,BR,-4.8828,-66.8958,74.52,94,100,0.58,moderate rain,2022-04-14 02:57:46
116,Coxim,BR,-18.5067,-54.76,72.01,90,100,3.24,light rain,2022-04-14 02:57:47
117,Dicabisagan,PH,17.0818,122.4157,84.34,66,36,4.16,scattered clouds,2022-04-14 02:57:47
118,Leningradskiy,RU,69.3833,178.4167,8.38,91,95,14.12,overcast clouds,2022-04-14 02:57:48
119,Jalu,LY,29.0331,21.5482,63.54,28,82,12.93,broken clouds,2022-04-14 02:57:48
120,Merauke,ID,-8.4667,140.3333,85.42,71,93,8.68,overcast clouds,2022-04-14 02:55:06
121,Fairbanks,US,64.8378,-147.7164,43.21,38,0,0.0,clear sky,2022-04-14 02:57:49
122,Ostrovnoy,RU,68.0531,39.5131,12.27,96,91,7.16,overcast clouds,2022-04-14 02:57:49
123,Codrington,AU,-38.2667,141.9667,72.36,36,100,9.75,overcast clouds,2022-04-14 02:57:49
124,Muroto,JP,33.2833,134.15,65.71,90,93,11.39,overcast clouds,2022-04-14 02:57:50
125,Nokaneng,BW,-19.6667,22.2667,71.19,44,100,5.46,overcast clouds,2022-04-14 02:57:51
126,Cape Town,ZA,-33.9258,18.4232,64.11,84,0,18.41,clear sky,2022-04-14 02:53:07
127,Ca Mau,VN,9.1769,105.15,89.64,59,97,5.84,overcast clouds,2022-04-14 02:57:51
128,Luderitz,NA,-26.6481,15.1594,59.94,80,7,6.98,clear sky,2022-04-14 02:57:52
129,Bethel,US,41.3712,-73.414,63.9,79,100,2.35,overcast clouds,2022-04-14 02:57:52
130,Oceanside,US,33.1959,-117.3795,60.78,65,0,5.01,clear sky,2022-04-14 02:53:09
131,Puno,PE,-15.8333,-70.0333,40.93,37,2,2.91,clear sky,2022-04-14 02:57:53
132,Murgab,TM,37.4966,61.9714,62.47,55,0,9.22,clear sky,2022-04-14 02:57:53
133,Lebu,CL,-37.6167,-73.65,51.48,91,5,13.65,clear sky,2022-04-14 02:57:53
134,Jelenia Gora,PL,50.8997,15.729,52.63,79,100,5.35,overcast clouds,2022-04-14 02:57:54
135,College,US,64.8569,-147.8028,43.2,38,0,0.0,clear sky,2022-04-14 02:57:54
136,Zvishavane,ZW,-20.3267,30.0665,64.71,76,36,4.0,scattered clouds,2022-04-14 02:57:55
137,Yar-Sale,RU,66.8333,70.8333,33.58,100,100,7.7,overcast clouds,2022-04-14 02:57:55
138,Miles City,US,46.4083,-105.8406,18.57,79,100,28.77,overcast clouds,2022-04-14 02:57:55
139,Thompson,CA,55.7435,-97.8558,19.56,63,100,16.11,overcast clouds,2022-04-14 02:53:09
140,Salinopolis,BR,-0.6136,-47.3561,78.62,88,100,7.65,light rain,2022-04-14 02:57:56
141,Anadyr,RU,64.75,177.4833,27.1,92,40,33.55,light snow,2022-04-14 02:57:57
142,Caravelas,BR,-17.7125,-39.2481,75.65,89,22,5.59,few clouds,2022-04-14 02:57:57
143,Jacareacanga,BR,-6.2222,-57.7528,73.35,98,100,0.74,overcast clouds,2022-04-14 02:57:58
144,Pevek,RU,69.7008,170.3133,9.05,81,94,3.33,overcast clouds,2022-04-14 02:57:58
145,Loralai,PK,30.3705,68.598,71.2,11,0,6.04,clear sky,2022-04-14 02:57:58
146,Nueve De Julio,AR,-35.4444,-60.8831,49.44,70,0,5.48,clear sky,2022-04-14 02:57:59
147,Katobu,ID,-4.9408,122.5276,78.8,84,100,2.51,light rain,2022-04-14 02:57:59
148,Bandarbeyla,SO,9.4942,50.8122,79.29,83,6,2.8,clear sky,2022-04-14 02:58:00
149,Tripoli,LY,32.8752,13.1875,67.05,52,100,21.97,overcast clouds,2022-04-14 02:57:13
150,Nangomba,TZ,-10.9,38.5,69.12,99,92,2.48,overcast clouds,2022-04-14 02:58:00
151,Lasa,IT,46.6166,10.7002,42.37,85,97,1.32,overcast clouds,2022-04-14 02:58:00
152,Ambulu,ID,-8.345,113.6058,85.69,64,8,3.24,clear sky,2022-04-14 02:58:01
153,Mareeba,AU,-17.0,145.4333,80.65,78,82,8.32,broken clouds,2022-04-14 02:58:01
154,Goderich,CA,43.7501,-81.7165,61.12,88,98,13.8,overcast clouds,2022-04-14 02:53:08
155,Kiruna,SE,67.8557,20.2251,14.92,92,92,2.3,overcast clouds,2022-04-14 02:58:02
156,Butaritari,KI,3.0707,172.7902,81.66,76,34,14.88,light rain,2022-04-14 02:58:02
157,Broken Hill,AU,-31.95,141.4333,76.71,25,54,11.5,broken clouds,2022-04-14 02:58:03
158,Shingu,JP,33.7333,135.9833,70.7,77,71,6.08,broken clouds,2022-04-14 02:58:03
159,Castro,BR,-24.7911,-50.0119,60.75,97,37,0.6,scattered clouds,2022-04-14 02:58:04
160,Capaci,IT,38.1711,13.2393,59.16,47,0,3.44,clear sky,2022-04-14 02:58:04
161,Chokurdakh,RU,70.6333,147.9167,5.52,85,6,5.12,clear sky,2022-04-14 02:58:04
162,Ancud,CL,-41.8697,-73.8203,52.23,93,24,4.45,few clouds,2022-04-14 02:58:05
163,Bulgan,MN,48.8125,103.5347,27.05,73,100,7.31,overcast clouds,2022-04-14 02:58:05
164,Kumluca,TR,36.3703,30.2869,53.89,42,3,5.93,clear sky,2022-04-14 02:58:06
165,Katsuura,JP,35.1333,140.3,57.81,86,100,23.09,overcast clouds,2022-04-14 02:58:06
166,Bowen,AU,-20.0167,148.2333,82.2,56,79,18.01,broken clouds,2022-04-14 02:58:06
167,Senekal,ZA,-28.3197,27.6208,53.1,73,0,4.21,clear sky,2022-04-14 02:58:07
168,Beringovskiy,RU,63.05,179.3167,31.71,99,100,11.34,snow,2022-04-14 02:58:07
169,Huarmey,PE,-10.0681,-78.1522,67.62,83,93,9.8,overcast clouds,2022-04-14 02:58:08
170,Acapulco,MX,16.8634,-99.8901,78.01,82,77,3.85,broken clouds,2022-04-14 02:58:08
171,Kaitangata,NZ,-46.2817,169.8464,62.64,55,30,6.51,scattered clouds,2022-04-14 02:54:16
172,Guangshui,CN,31.6199,113.9978,61.47,44,100,13.4,moderate rain,2022-04-14 02:58:09
173,Torbay,CA,47.6666,-52.7314,33.58,92,100,23.02,light shower snow,2022-04-14 02:58:09
174,Semey,KZ,50.4111,80.2275,43.02,56,0,4.47,clear sky,2022-04-14 02:58:10
175,Sangar,RU,63.9242,127.4739,25.56,93,100,15.21,light snow,2022-04-14 02:58:10
176,Grand Gaube,MU,-20.0064,57.6608,78.39,85,45,7.0,scattered clouds,2022-04-14 02:58:11
177,Yellowknife,CA,62.456,-114.3525,7.32,66,0,8.05,clear sky,2022-04-14 02:58:11
178,Mahebourg,MU,-20.4081,57.7,78.26,88,75,14.97,broken clouds,2022-04-14 02:55:08
179,Sabha,LY,27.0377,14.4283,75.4,14,3,14.52,clear sky,2022-04-14 02:58:12
180,Korla,CN,41.7597,86.1469,61.79,12,7,7.16,clear sky,2022-04-14 02:58:12
181,Rorvik,NO,64.8621,11.2373,38.35,73,9,9.24,clear sky,2022-04-14 02:58:13
182,Las Lomas,PA,8.4333,-82.4,78.21,94,20,1.14,few clouds,2022-04-14 02:58:13
183,Avarua,CK,-21.2078,-159.775,84.25,70,7,4.61,clear sky,2022-04-14 02:58:14
184,Zaozhuang,CN,34.8647,117.5542,63.19,25,100,10.51,overcast clouds,2022-04-14 02:58:14
185,Abapo,BO,-18.8333,-63.4667,63.03,98,100,3.15,overcast clouds,2022-04-14 02:57:24
186,Amberley,US,39.2048,-84.428,61.88,94,100,10.36,heavy intensity rain,2022-04-14 02:58:15
187,Merrill,US,45.1805,-89.6835,35.37,97,100,6.91,snow,2022-04-14 02:58:15
188,Bengkulu,ID,-3.8004,102.2655,83.93,66,51,2.95,broken clouds,2022-04-14 02:58:15
189,Ilulissat,GL,69.2167,-51.1,1.27,98,100,4.05,overcast clouds,2022-04-14 02:58:16
190,Nizhniy Tsasuchey,RU,50.5167,115.1333,43.88,25,3,10.92,clear sky,2022-04-14 02:58:16
191,Poum,NC,-20.2333,164.0167,78.55,75,7,6.46,clear sky,2022-04-14 02:58:17
192,Sungaipenuh,ID,-2.0833,101.3833,76.69,63,93,1.97,overcast clouds,2022-04-14 02:58:17
193,Kununurra,AU,-15.7667,128.7333,89.58,62,66,4.61,broken clouds,2022-04-14 02:57:13
194,Kitami,JP,43.8031,143.8908,42.26,53,100,4.65,overcast clouds,2022-04-14 02:58:17
195,Provideniya,RU,64.3833,-173.3,30.36,93,100,13.42,snow,2022-04-14 02:58:18
196,Erenhot,CN,43.6475,111.9767,41.67,24,4,14.76,clear sky,2022-04-14 02:58:18
197,Necochea,AR,-38.5473,-58.7368,54.54,69,0,7.02,clear sky,2022-04-14 02:55:07
198,Enid,US,36.3956,-97.8784,46.08,49,0,8.05,clear sky,2022-04-14 02:58:19
199,Sobolevo,RU,54.4299,31.8996,32.5,92,74,6.64,broken clouds,2022-04-14 02:58:19
200,Nenjiang,CN,49.1833,125.2167,43.21,26,3,9.17,clear sky,2022-04-14 02:53:49
201,Roma,US,43.2128,-75.4557,65.73,88,100,1.01,overcast clouds,2022-04-14 02:58:20
202,Maceio,BR,-9.6658,-35.7353,74.64,88,0,3.44,clear sky,2022-04-14 02:58:20
203,Kontagora,NG,10.3999,5.4695,80.49,62,100,8.75,overcast clouds,2022-04-14 02:58:20
204,Bukama,CD,-9.2,25.85,67.6,95,33,2.37,scattered clouds,2022-04-14 02:58:21
205,Trinidad,BO,-14.8333,-64.9,74.61,95,30,2.84,heavy intensity rain,2022-04-14 02:58:21
206,Comodoro Rivadavia,AR,-45.8667,-67.5,66.06,39,0,12.66,clear sky,2022-04-14 02:58:21
207,Lompoc,US,34.6391,-120.4579,53.78,72,0,4.0,clear sky,2022-04-14 02:58:22
208,Cap Malheureux,MU,-19.9842,57.6142,78.48,85,41,7.0,scattered clouds,2022-04-14 02:58:22
209,Shimanovsk,RU,52.0,127.7,37.98,29,5,9.51,clear sky,2022-04-14 02:58:23
210,Cortez,US,37.3489,-108.5859,34.7,28,19,14.41,few clouds,2022-04-14 02:58:23
211,Morehead,US,37.2711,-87.1764,62.35,94,100,14.97,overcast clouds,2022-04-14 02:58:24
212,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,37.99,45,75,15.66,broken clouds,2022-04-14 02:58:24
213,Longyearbyen,SJ,78.2186,15.6401,17.44,73,75,5.75,broken clouds,2022-04-14 02:58:24
214,Port Keats,AU,-14.25,129.55,91.42,54,17,4.07,few clouds,2022-04-14 02:58:25
215,Yele,CM,10.7323,13.5891,77.45,48,86,5.12,overcast clouds,2022-04-14 02:58:25
216,Prince Albert,CA,53.2001,-105.7677,21.15,63,100,13.8,overcast clouds,2022-04-14 02:58:25
217,Magistralnyy,RU,56.1725,107.4458,37.02,61,100,10.38,overcast clouds,2022-04-14 02:58:26
218,Faya,SA,18.3851,42.4509,62.71,41,2,1.48,clear sky,2022-04-14 02:58:26
219,Camana,PE,-16.6228,-72.7111,66.7,84,32,8.25,scattered clouds,2022-04-14 02:58:27
220,Cabo San Lucas,MX,22.8909,-109.9124,74.61,53,39,10.47,scattered clouds,2022-04-14 02:55:23
221,Borzya,RU,50.3833,116.5167,42.26,27,5,11.41,clear sky,2022-04-14 02:58:27
222,Saint George,US,37.1041,-113.5841,57.94,11,8,1.01,clear sky,2022-04-14 02:58:28
223,Pinheiro Machado,BR,-31.5783,-53.3811,50.05,78,13,4.27,few clouds,2022-04-14 02:58:28
224,San Patricio,US,28.017,-97.5169,80.69,89,0,3.78,clear sky,2022-04-14 02:58:28
225,Saskylakh,RU,71.9167,114.0833,2.43,94,100,11.05,overcast clouds,2022-04-14 02:58:29
226,Venice,US,27.0998,-82.4543,77.99,88,100,0.0,mist,2022-04-14 02:57:41
227,Nerchinskiy Zavod,RU,51.3088,119.61,41.25,30,35,11.56,scattered clouds,2022-04-14 02:58:29
228,The Valley,AI,18.217,-63.0578,78.1,70,13,21.41,few clouds,2022-04-14 02:58:30
229,Elbistan,TR,38.2059,37.1983,32.7,55,0,2.28,clear sky,2022-04-14 02:58:30
230,Kuytun,RU,54.3419,101.5036,37.29,48,92,6.71,overcast clouds,2022-04-14 02:58:31
231,Havoysund,NO,70.9963,24.6622,28.63,83,74,9.57,snow,2022-04-14 02:58:31
232,Cherskiy,RU,68.75,161.3,12.67,88,100,8.81,overcast clouds,2022-04-14 02:58:31
233,Mujiayingzi,CN,42.1167,118.7833,44.02,47,70,13.15,broken clouds,2022-04-14 02:58:32
234,Najran,SA,17.4924,44.1277,68.65,36,0,4.88,clear sky,2022-04-14 02:58:32
235,Nanortalik,GL,60.1432,-45.2371,33.28,86,99,4.14,overcast clouds,2022-04-14 02:58:33
236,Canyon,US,34.9803,-101.9188,52.66,10,0,10.67,clear sky,2022-04-14 02:58:33
237,Gondar,ET,12.6,37.4667,64.17,45,84,3.58,broken clouds,2022-04-14 02:58:33
238,Alofi,NU,-19.0595,-169.9187,82.29,83,75,4.61,broken clouds,2022-04-14 02:58:34
239,Kahului,US,20.8947,-156.47,79.97,78,92,13.0,overcast clouds,2022-04-14 02:56:33
240,Sao Joao Da Barra,BR,-21.6403,-41.0511,77.41,89,100,4.12,overcast clouds,2022-04-14 02:58:34
241,Dubbo,AU,-32.25,148.6167,71.73,49,0,14.97,clear sky,2022-04-14 02:58:35
242,Bondo,CD,3.8146,23.6866,69.89,99,100,0.34,overcast clouds,2022-04-14 02:58:35
243,Saldanha,ZA,-33.0117,17.9442,60.85,88,100,21.03,overcast clouds,2022-04-14 02:58:36
244,Teya,RU,60.3778,92.6267,37.45,92,100,11.54,overcast clouds,2022-04-14 02:58:36
245,Vanimo,PG,-2.6741,141.3028,87.67,62,59,7.14,broken clouds,2022-04-14 02:58:36
246,Bubaque,GW,11.2833,-15.8333,74.79,74,75,15.05,broken clouds,2022-04-14 02:58:37
247,Mandera,KE,3.9366,41.867,80.38,68,29,10.07,light rain,2022-04-14 02:58:37
248,Larsnes,NO,62.2028,5.5773,42.44,84,8,8.37,clear sky,2022-04-14 02:58:37
249,Atlantic City,US,39.3643,-74.4229,65.17,84,100,16.31,overcast clouds,2022-04-14 02:58:38
250,Lorengau,PG,-2.0226,147.2712,86.16,69,100,10.04,overcast clouds,2022-04-14 02:58:38
251,Melilla,ES,35.2937,-2.9383,62.98,67,0,13.8,clear sky,2022-04-14 02:58:39
252,Chara,RU,56.9064,118.2631,27.39,74,100,5.1,overcast clouds,2022-04-14 02:58:39
253,Borogontsy,RU,62.6683,131.1683,30.9,83,100,8.61,overcast clouds,2022-04-14 02:58:39
254,Nantucket,US,41.2835,-70.0995,53.71,93,75,12.66,broken clouds,2022-04-14 02:58:40
255,Marienburg,PL,54.0359,19.0266,46.89,65,100,11.41,overcast clouds,2022-04-14 02:58:40
256,Yaan,NG,7.3833,8.5667,76.59,85,100,10.38,overcast clouds,2022-04-14 02:55:54
257,Riosucio,CO,5.4216,-75.7032,60.3,97,100,0.49,overcast clouds,2022-04-14 02:58:41
258,Zabol,AF,32.25,67.25,61.21,16,0,4.0,clear sky,2022-04-14 02:58:41
259,Bhikhi,IN,30.0667,75.5333,89.17,16,0,6.04,clear sky,2022-04-14 02:58:42
260,Rawson,AR,-43.3002,-65.1023,59.9,44,3,6.73,clear sky,2022-04-14 02:58:42
261,Nyuksenitsa,RU,60.4128,44.2397,32.31,85,100,7.07,overcast clouds,2022-04-14 02:58:42
262,Airai,TL,-8.9266,125.4092,73.99,63,100,1.1,overcast clouds,2022-04-14 02:58:43
263,Touros,BR,-5.1989,-35.4608,78.35,84,27,6.89,scattered clouds,2022-04-14 02:58:43
264,Slyudyanka,RU,51.6594,103.7061,37.04,66,52,1.59,broken clouds,2022-04-14 02:58:16
